annual_rainfall_mm,seasonal_rainfall_mm,cloud_visibility_km,humidity_percent,temperature_celsius,river_discharge_cusecs,soil_moisture_percent,flood
2282.1,1754.0,9.14,73.4,26.2,3398.9,60.6,1
3460.3,2600.8,3.09,85.5,23.3,3575.5,81.6,1
1549.8,1213.2,10.66,70.9,25.8,2060.0,49.1,0
1759.5,1261.7,10.63,79.7,32.7,1793.7,58.8,0
2534.0,1571.3,10.44,74.5,33.7,2488.7,54.3,0
2316.7,1312.0,12.75,75.1,18.9,1905.9,59.9,0
2427.9,1476.8,7.42,71.5,31.4,2660.0,65.5,0
2518.0,1520.0,9.22,80.0,28.0,2444.1,64.6,0
2612.6,1552.9,8.76,84.0,30.7,2160.5,57.1,1
2921.3,1688.2,9.32,76.1,24.8,2862.4,48.9,1
2466.4,1797.9,8.58,69.7,19.9,2801.2,67.2,1
2043.2,1006.0,10.7,63.3,29.3,2043.3,48.1,0
2637.2,1731.3,7.85,75.3,23.2,2319.8,56.6,1
3434.9,2095.5,5.47,80.2,21.4,3230.1,66.0,1
2113.8,1054.3,12.53,70.0,21.7,2049.9,58.4,0
1566.6,1293.9,10.84,71.5,29.4,1990.3,47.4,0
2919.6,2200.3,8.13,79.1,27.6,2872.6,74.1,1
2121.8,1617.8,8.47,69.5,30.1,2509.7,61.6,1
787.8,546.1,11.97,63.0,29.7,1551.0,38.1,0
2750.8,2187.0,5.18,88.2,25.3,3571.5,74.9,1
1852.0,1384.9,10.34,75.2,26.7,2102.6,65.8,1
2141.2,1487.6,7.86,73.9,25.0,1974.6,56.1,1
2415.8,1424.9,12.43,75.7,26.2,2151.8,55.3,0
2323.8,1726.6,6.56,72.0,23.1,2517.7,66.1,1
2661.1,1814.2,8.61,72.3,28.6,2901.6,69.5,1
1916.9,1197.4,12.86,64.4,31.3,1965.3,51.7,0
2533.5,1683.9,9.58,72.8,23.7,2378.9,59.7,1
2031.3,1050.9,11.32,64.4,32.1,2144.9,36.4,0
2680.2,1774.1,6.89,80.4,27.5,2759.8,58.6,1
2600.0,1221.5,8.35,66.0,28.0,2157.5,46.1,1
1592.0,1085.4,12.08,62.9,20.2,1339.2,54.5,0
2905.9,1749.4,10.7,83.8,19.8,1959.5,61.3,1
1851.6,1122.3,10.13,65.0,27.6,1471.6,49.3,0
2725.2,1859.6,6.32,76.1,30.2,2680.4,64.8,1
2438.7,1432.1,5.94,72.9,24.3,2463.0,51.6,1
3394.8,2100.7,5.65,72.3,33.7,2423.2,78.7,1
2054.7,1495.4,9.22,77.5,29.9,2847.1,65.8,0
1972.9,1192.9,12.93,71.2,23.4,2042.3,62.1,0
2187.4,1599.8,10.01,80.3,27.1,2907.9,64.1,1
2002.9,1135.8,11.2,64.0,36.9,1653.9,51.1,1
2720.0,1469.8,8.89,71.6,22.0,2488.5,67.2,0
1149.4,665.0,11.63,62.5,29.1,1356.7,38.4,0
1515.1,967.0,13.48,66.9,25.7,1954.0,42.9,0
1505.9,953.7,11.72,58.2,29.8,1622.0,44.3,0
2817.7,1622.2,5.76,73.3,32.1,2669.7,63.6,1
3311.9,2216.1,5.68,72.1,25.5,3600.7,67.0,1
2132.1,1618.8,7.64,74.5,31.5,2328.1,59.4,0
2090.3,1449.4,8.75,60.2,35.9,2384.4,47.6,0
2245.5,1284.0,11.03,59.8,27.3,1538.7,57.0,0
2955.2,1651.9,8.64,77.2,30.1,2775.7,51.9,0
1597.2,630.3,12.52,59.2,24.6,1874.2,36.2,0
2354.9,1360.9,11.87,64.9,27.1,1827.8,62.8,0
2833.9,1587.1,8.0,78.7,26.3,2456.4,66.8,1
2525.7,1477.3,12.26,72.8,30.2,2610.7,59.9,0
2323.2,1556.3,8.16,76.4,31.8,2454.8,60.8,1
2850.7,1673.6,8.86,72.5,26.6,2641.5,58.2,0
442.9,454.5,12.87,73.4,33.1,950.8,33.9,0
2640.6,1722.7,8.73,70.8,33.1,2524.9,60.1,0
1774.9,1482.9,10.11,79.9,30.4,2327.7,48.7,0
1010.1,655.2,13.19,61.9,24.9,1331.5,43.8,0
2532.3,1348.9,8.81,61.5,24.6,1831.7,55.6,0
3092.9,2238.8,4.92,81.9,23.8,3278.7,66.4,1
2110.7,1224.7,14.16,70.0,30.8,2501.4,62.4,0
2819.4,1810.1,7.49,69.5,22.2,2636.8,67.6,1
3248.0,1950.5,8.73,71.7,29.7,2567.0,70.7,1
3054.7,2284.2,4.02,79.9,22.7,3309.9,69.9,1
3266.0,2129.5,6.59,80.0,30.3,2947.5,69.9,1
2682.4,1393.0,9.59,57.9,27.1,1839.7,59.9,0
2249.0,1658.4,9.49,78.4,32.3,2614.7,62.0,1
1158.7,718.0,8.22,60.4,31.6,1184.4,53.1,0
2040.1,1429.5,9.89,64.0,32.7,2099.5,55.6,0
1651.9,1305.4,8.38,74.0,32.8,2177.7,51.4,1
3611.1,2581.2,5.81,83.1,27.6,3266.6,82.2,1
2085.7,1531.4,7.7,77.8,22.4,1891.8,51.1,1
2280.1,1770.0,7.08,76.5,22.8,2913.8,68.7,1
2558.5,1452.5,9.14,70.9,18.7,1736.3,49.4,0
2228.3,1545.0,7.63,71.1,22.7,2138.3,62.8,1
3301.8,2304.7,5.64,82.6,27.3,2840.9,69.3,1
1795.3,1141.5,8.93,65.4,24.8,1781.1,54.3,1
2326.5,1266.0,7.5,64.6,26.3,2210.9,59.2,0
1717.4,1104.5,12.38,70.1,29.0,1914.4,51.6,0
1342.0,1164.2,8.69,67.0,25.8,2672.8,44.6,0
1802.4,933.5,11.23,65.4,22.5,1992.9,42.1,0
2175.9,1435.3,10.75,76.1,26.8,2014.8,52.5,1
1921.0,1076.0,10.04,66.2,23.4,1485.9,38.8,0
1749.9,887.6,10.43,64.8,25.9,2421.4,53.4,0
1285.9,956.9,11.75,62.5,32.4,2014.9,48.6,0
2146.0,1538.5,10.91,74.0,25.9,2599.9,52.0,0
1221.9,855.1,10.04,66.1,34.1,1591.3,54.8,0
2694.0,1193.2,10.3,72.6,32.7,2073.5,48.2,0
2253.6,1595.8,6.42,69.6,24.7,2050.2,61.4,1
1252.6,717.9,11.72,60.6,22.6,1444.5,38.5,0
1999.0,1553.1,9.23,75.9,26.8,2462.7,47.0,1
1711.1,1249.4,9.03,69.9,31.6,1790.5,45.2,0
2407.5,1369.0,9.18,65.4,25.0,2049.6,53.0,1
3071.3,2091.1,5.05,84.4,30.6,3568.5,74.6,1
981.1,506.3,13.22,52.0,31.8,1095.4,41.6,0
2274.8,1445.0,11.16,74.7,23.9,2927.6,57.9,0
2095.9,1443.8,7.94,64.5,24.3,1782.6,45.0,0
2636.4,1609.0,8.03,82.0,29.9,2354.6,67.8,1
2338.6,1349.9,10.69,62.0,27.6,1723.1,56.7,0
1711.2,1126.4,12.59,73.1,24.3,1545.2,50.4,0
1992.6,1392.5,7.54,69.8,25.6,1992.2,62.9,0
1682.6,1159.3,10.4,65.8,26.7,2043.7,59.2,0
2899.4,1815.9,8.61,75.8,20.7,2850.0,71.0,1
2213.9,1196.6,10.36,71.2,30.1,1792.0,51.0,0
3435.8,1886.7,4.21,71.1,25.1,2190.0,59.4,1
2160.6,1457.6,10.29,66.9,15.9,2765.4,63.3,1
1739.5,1198.3,12.79,71.4,26.9,1912.2,44.3,0
1216.1,800.6,12.17,55.2,24.0,1165.8,56.7,0
1028.0,874.4,10.17,61.6,33.8,1675.5,46.6,0
1170.3,856.8,11.02,79.6,24.7,1632.3,39.7,0
2373.6,1460.6,12.18,66.1,22.6,2229.0,50.0,0
2530.7,1594.7,10.38,78.2,29.0,2538.0,52.2,1
1172.2,642.6,13.55,59.1,24.4,956.7,42.9,0
2781.8,1975.6,8.13,79.2,23.9,3197.5,67.0,1
1886.0,1512.0,8.34,74.8,29.0,2091.0,50.9,0
2295.4,1418.0,9.38,76.2,22.8,2090.8,54.4,0
3247.9,2202.5,6.62,78.1,21.2,3447.8,63.1,1
2782.9,1881.7,8.77,85.5,33.9,3213.4,68.8,1
2025.5,1419.6,11.94,67.6,29.3,2750.2,56.3,0
1620.7,883.3,13.37,65.8,25.9,1920.9,44.3,0
801.3,566.7,10.75,62.4,27.0,1111.1,32.9,0
1732.6,976.5,11.67,60.1,29.0,1258.4,46.5,0
2062.8,1264.1,11.36,67.4,30.9,2501.7,51.2,0
1558.3,1029.3,12.07,67.1,24.0,2197.9,51.2,0
2114.7,1515.3,8.37,69.4,28.5,2192.5,59.4,1
2250.0,1661.9,13.14,85.4,25.0,2853.7,65.9,0
2053.8,901.8,9.7,60.7,26.2,1527.6,44.0,0
1777.5,1532.2,7.63,77.7,27.6,2865.6,47.6,1
2309.6,1438.7,9.96,75.0,27.0,2143.9,62.9,1
2487.3,1295.3,13.32,69.1,29.9,2712.7,48.7,0
1491.2,1002.1,9.99,61.6,28.9,1988.5,42.1,0
3117.1,1775.4,7.94,70.6,21.0,3258.5,63.0,1
2135.9,1488.2,11.04,68.7,21.6,2221.1,59.7,0
2212.3,1593.4,9.0,63.5,25.5,2613.2,56.7,1
2660.3,1652.2,8.3,68.1,34.3,2274.4,57.7,0
2351.6,1417.6,10.53,63.1,23.6,2525.3,54.2,0
2819.5,1708.7,9.0,80.4,26.2,2905.5,70.5,1
2386.6,1327.3,11.57,72.6,24.9,2878.3,54.9,0
1801.9,1415.9,11.63,74.4,24.8,2414.5,50.7,0
2435.0,1571.0,9.57,75.1,27.7,2681.0,53.7,1
1456.6,823.0,12.35,64.8,32.6,1387.5,43.9,0
2270.6,1278.9,10.53,76.3,28.8,2261.0,55.4,0
2178.4,1545.3,9.94,68.8,23.8,2317.6,61.9,0
2064.7,1372.7,9.93,70.5,38.0,2250.7,56.5,0
2116.5,1093.1,10.9,70.7,27.3,1918.7,45.4,0
976.8,624.4,14.45,55.2,24.7,1174.8,39.2,0
1843.3,1267.4,12.52,84.3,32.6,2103.2,58.2,0
2260.3,1545.9,6.94,72.1,25.1,2319.8,52.1,0
2303.9,1127.0,10.79,68.0,33.7,1794.8,48.3,0
1532.0,1206.4,9.44,74.5,23.5,2331.1,56.2,0
3022.7,2324.8,5.82,85.0,32.7,3458.6,78.8,1
1637.0,1045.1,11.68,66.6,27.8,1910.6,48.4,0
2830.1,1821.5,9.17,75.6,32.2,2339.7,61.7,1
2477.7,1648.5,8.65,65.5,34.6,2687.6,53.0,0
1780.0,1053.9,8.18,63.7,22.5,1976.6,52.9,1
3354.0,2148.8,5.49,81.1,32.1,3066.5,78.2,1
1424.1,748.2,13.54,65.4,21.4,2060.8,59.4,0
2797.5,1797.9,4.15,80.8,22.8,2060.6,66.0,1
2850.4,1819.4,9.96,74.3,23.8,3009.6,63.8,1
1764.1,1064.5,11.79,59.7,29.0,2044.4,44.4,0
3105.1,2438.5,7.83,87.0,27.1,3710.6,64.4,1
2037.5,1103.7,10.56,74.3,26.3,1932.5,51.8,0
2387.7,1376.6,6.75,74.5,27.6,2386.0,69.9,1
2369.2,1727.2,9.17,73.1,29.4,2919.5,70.0,1
2112.7,1504.0,11.27,76.7,29.7,2162.2,64.9,0
2727.0,1681.0,10.08,90.5,31.4,2691.0,63.0,1
2715.8,1822.6,7.17,75.5,34.3,2723.3,66.3,1
1063.5,745.0,12.34,56.6,26.9,1103.1,29.4,0
3047.8,2124.3,6.23,75.3,24.9,3370.5,74.4,1
1119.4,881.9,10.46,67.8,29.5,1433.1,43.1,0
2871.2,1486.7,10.86,63.2,22.4,1909.0,53.7,1
2932.4,2253.7,4.75,80.5,24.3,3155.4,70.3,1
1490.9,1103.1,9.52,69.0,31.0,1639.2,48.5,0
1933.0,1261.0,8.62,76.5,26.5,2384.8,49.3,0
1481.3,929.1,9.28,71.7,22.2,1707.3,47.5,0
2060.3,1417.0,9.91,74.8,21.0,2685.9,53.2,0
1999.8,1452.2,11.3,60.1,27.2,2115.3,57.8,0
2706.8,1540.1,8.95,76.5,31.6,2687.4,50.0,1
3051.7,1920.3,5.54,79.5,31.5,3752.3,64.7,1
3107.2,1692.8,9.91,74.8,27.4,2722.8,55.2,1
1834.6,1352.9,12.46,61.1,35.0,2449.7,51.5,0
2064.0,1154.6,9.7,63.7,26.6,2151.3,52.5,0
1105.8,557.8,12.19,55.3,26.4,770.6,30.8,0
1676.2,1010.5,11.98,56.0,16.7,1938.8,44.0,0
2827.2,2156.1,9.35,78.6,25.2,3287.0,73.8,1
3250.1,1849.7,7.28,71.2,30.4,2734.2,56.2,1
1397.7,794.9,10.02,76.8,33.3,1228.4,55.6,0
1814.9,1275.5,11.16,68.1,23.7,2302.6,61.1,0
2182.8,1189.0,11.74,74.5,28.8,1694.6,49.3,0
2382.1,1568.0,9.13,64.3,31.2,3100.1,54.7,1
1673.8,1010.0,10.38,63.4,27.0,1796.8,50.1,0
2475.6,1593.0,10.52,72.9,17.9,2124.2,51.2,1
1892.0,1255.5,11.08,64.2,28.0,1915.2,41.5,0
2190.6,1389.5,8.64,68.1,30.0,2153.5,53.3,1
2555.1,1840.8,8.17,74.0,23.2,3524.8,63.7,1
2204.2,1692.4,6.63,72.3,26.0,2350.1,62.3,1
1916.3,1333.3,11.03,78.9,22.4,2131.8,51.3,0
2128.8,1380.4,9.43,72.0,16.7,2064.2,63.5,0
2142.6,1300.2,9.47,71.6,31.1,2275.1,45.4,1
1959.5,1530.9,9.21,74.4,27.0,2257.1,51.9,1
2031.8,1755.4,8.48,77.3,33.4,2352.5,65.8,0
3239.1,1972.3,8.95,76.2,30.4,2906.7,60.0,1
2564.6,1608.1,9.86,71.0,25.6,2420.4,53.0,1
2007.9,1409.9,9.48,71.3,26.7,2084.7,57.2,0
2653.0,1741.1,9.62,79.8,29.3,2514.7,56.3,1
1983.0,1111.9,11.43,72.8,30.9,2245.3,50.1,0
2962.5,2276.6,5.82,78.7,28.3,3249.8,68.5,1
2440.3,1481.2,9.26,75.0,31.4,2011.3,52.6,0
2130.3,1575.3,8.87,71.3,25.8,2330.4,46.9,1
2491.0,1321.5,10.8,69.6,23.0,2168.2,55.6,0
1178.9,597.1,12.21,59.2,26.7,845.5,33.7,0
1467.6,1101.7,10.28,66.1,27.8,2365.0,49.6,0
1423.9,939.8,14.43,72.0,22.2,1935.1,44.5,0
2292.9,1678.1,10.12,73.8,21.7,3026.6,60.2,1
3326.1,2303.0,5.22,80.9,28.8,3496.4,72.3,1
3650.3,2613.7,6.06,76.4,25.4,3139.0,80.2,1
2614.7,1665.5,8.93,71.7,26.3,3042.4,56.9,0
2525.5,1533.3,9.84,70.6,25.6,2157.6,66.2,1
1029.3,595.0,12.97,57.4,33.1,1009.1,30.1,0
1847.3,1220.6,12.21,68.5,32.0,2072.7,51.5,0
1687.9,866.8,12.27,62.3,22.1,1996.9,51.3,0
1796.4,1203.9,10.39,68.6,24.9,2320.9,55.4,0
2090.7,1429.7,11.2,71.2,30.4,2559.0,51.0,0
1893.1,1196.7,10.86,63.3,29.4,1902.3,47.6,0
913.5,797.7,12.19,61.7,26.8,1398.9,38.9,0
2686.1,1426.6,10.12,71.0,22.4,2387.0,60.3,1
1502.7,994.7,11.13,71.8,24.3,1704.3,44.2,0
2355.5,1724.3,8.55,75.1,24.9,2922.2,63.9,1
3548.2,2195.0,5.89,75.7,28.1,3492.8,72.7,1
1602.4,910.7,10.46,67.0,33.8,1815.8,61.3,0
555.3,200.0,12.75,65.7,24.3,50.0,35.6,0
2014.1,1402.8,7.65,74.9,22.9,2292.0,51.4,0
2915.6,2007.5,6.15,79.7,26.6,2976.7,58.9,1
3472.9,2038.6,7.09,80.9,31.1,3098.7,66.6,1
1400.8,968.8,11.52,72.8,21.2,1484.8,47.5,0
2522.9,1608.4,8.56,78.0,32.8,2113.0,46.9,1
1897.5,1201.7,6.96,71.0,26.3,2141.0,48.2,0
2131.1,1336.0,12.35,75.0,24.1,2063.2,56.8,0
3918.8,2562.3,7.02,77.6,20.6,3875.2,74.8,1
1223.1,872.4,12.4,57.0,29.8,1389.2,52.2,0
2364.9,1239.8,13.21,69.3,26.3,2474.6,43.9,0
2504.0,1543.6,7.75,72.2,27.7,2729.8,63.0,1
2905.8,2061.2,10.1,74.8,23.4,3165.5,74.1,1
2263.7,1543.5,7.76,76.0,25.7,2365.4,64.7,1
2400.2,1774.5,8.7,65.1,25.1,2973.8,53.9,0
1945.4,1090.5,9.0,64.3,26.6,1980.8,52.3,0
2374.9,1506.5,9.37,69.1,24.3,2454.7,54.2,1
1976.9,1533.2,9.83,63.6,20.9,2729.3,50.3,0
2604.0,1657.4,8.55,80.6,37.9,2999.7,58.6,1
1959.8,1345.3,11.03,62.9,21.5,1805.9,49.8,0
2445.1,1772.8,8.5,71.4,27.7,2400.8,68.8,0
2181.0,1408.3,8.94,74.9,19.9,2026.4,59.5,1
2931.9,1782.3,7.47,77.7,19.0,2277.1,56.5,1
2166.6,1304.1,11.33,63.7,27.4,2111.3,50.1,0
1047.5,464.4,12.28,63.5,27.7,1260.6,36.4,0
3020.2,2317.4,7.68,81.8,32.0,3390.4,73.0,1
1611.3,1068.1,12.83,78.3,28.6,1674.9,56.1,0
1775.1,1261.4,7.77,70.8,26.4,2414.7,57.8,0
1812.8,1268.3,11.94,68.2,23.2,2127.6,54.1,0
3093.4,1750.4,11.53,69.9,33.0,2790.9,61.3,1
811.8,593.8,13.15,57.8,30.7,1588.5,30.5,0
4239.5,2580.8,6.22,79.1,22.0,3689.0,86.1,1
2886.4,1972.9,9.16,83.4,27.2,3584.1,64.3,1
2345.1,1758.3,7.99,74.3,27.6,2563.5,72.3,1
2164.3,1654.5,9.07,75.9,25.6,3167.6,62.2,1
2385.6,1480.4,7.48,78.8,30.1,2058.1,69.9,0
2538.7,1981.8,7.78,64.9,30.3,3132.5,70.8,1
2619.4,1876.0,8.71,81.9,26.2,2652.2,56.6,1
2561.1,1373.1,10.63,70.3,25.9,2552.2,52.1,0
2258.2,1215.6,12.04,70.5,33.0,1876.0,51.8,0
2071.7,1603.7,7.82,68.4,30.7,2591.8,54.8,1
2101.7,1626.3,8.1,69.0,27.3,2337.7,58.2,1
2073.3,1687.2,11.52,75.9,20.5,2890.2,53.4,0
2937.0,2206.3,6.5,91.1,28.4,3061.2,71.4,1
2585.8,1584.2,9.36,77.3,29.8,2985.3,61.1,1
400.0,313.7,13.72,64.8,16.0,593.4,29.9,0
2626.3,1454.9,8.31,70.0,28.0,1914.9,68.9,1
2326.6,1245.7,12.76,65.6,25.3,2342.6,53.7,0
2187.8,1479.7,8.66,67.3,26.1,2172.2,52.8,1
1947.5,1273.3,8.53,66.5,23.4,2089.4,44.1,1
2930.7,2022.3,6.74,66.9,26.4,2931.2,68.3,1
2815.9,1730.5,5.51,70.3,32.6,2269.4,60.9,1
1697.6,1257.4,9.31,66.0,25.2,2048.6,58.3,0
2464.6,1446.1,8.12,69.9,30.9,2687.1,56.3,1
1568.4,995.4,12.19,66.5,23.8,2045.2,41.5,0
1303.2,622.6,11.65,63.6,30.0,1347.8,51.7,0
1792.6,893.4,12.98,64.7,27.0,1950.4,49.4,0
2760.6,1866.0,10.1,72.5,28.4,2514.6,63.5,1
2819.5,1594.7,10.19,62.6,27.0,2395.8,60.9,0
2533.5,1979.1,7.26,73.8,29.6,3092.6,70.0,1
2671.3,1893.3,8.11,70.8,16.7,2827.5,56.9,1
2535.5,1516.9,7.02,73.9,21.3,2322.1,59.4,1
1783.0,1014.9,10.99,70.6,28.7,1408.4,46.3,0
2480.7,1834.8,6.83,79.8,18.8,2169.0,67.4,1
2720.3,2178.7,7.87,82.6,24.9,3468.8,66.4,1
2690.3,2076.1,11.07,77.0,26.8,3168.1,65.3,0
2972.8,1970.8,8.36,73.9,23.7,3234.1,76.9,0
2660.4,1858.6,5.04,71.6,24.2,2692.0,72.2,1
2428.4,1258.5,9.74,61.2,28.1,1859.4,33.8,0
2895.6,2391.9,6.21,86.1,31.0,3491.8,81.8,1
2182.8,1530.3,9.39,70.9,23.2,2669.2,58.3,1
1626.8,1027.6,10.05,60.0,24.7,1715.1,45.0,0
2094.0,1404.3,10.1,66.2,24.1,2495.8,50.3,0
1715.8,911.4,9.72,60.6,17.3,1337.4,41.4,0
1761.1,1188.9,9.12,68.2,27.6,1937.7,48.2,0
2106.1,1593.7,9.99,77.8,30.7,2471.1,53.1,1
1684.9,1261.6,8.75,67.1,31.1,2444.9,45.5,0
1999.8,1078.9,11.76,55.5,23.5,1911.0,44.0,0
969.2,445.1,11.28,58.9,22.0,1580.2,40.3,0
2338.6,1684.6,11.33,72.6,27.1,2201.5,61.9,0
2200.8,1512.7,8.17,70.4,30.3,2429.8,61.7,0
1668.9,1063.8,10.68,63.5,27.6,1883.5,49.5,0
2628.5,1486.0,9.92,72.3,28.2,2543.5,50.0,0
2809.4,1870.2,7.14,75.8,31.6,2593.7,68.0,1
1155.1,881.4,11.91,64.5,24.0,2107.1,40.5,0
1704.2,1269.9,11.1,71.0,26.1,2091.3,57.7,0
1700.1,1014.6,12.64,63.9,33.5,1442.1,42.0,0
1589.1,965.1,12.57,63.1,26.2,1701.5,44.0,0
2739.2,1641.2,8.59,79.9,21.9,2457.5,58.6,1
2074.0,1429.3,9.42,73.4,24.3,3121.5,60.8,0
2028.1,1604.0,12.51,76.7,23.2,2819.9,61.1,0
897.5,630.2,14.06,68.0,28.4,1302.7,41.9,0
2613.0,1840.2,6.72,77.8,23.4,2766.6,75.8,1
1394.5,795.8,12.17,68.3,28.1,1780.1,33.9,0
2239.0,1518.8,8.8,63.7,24.1,2698.2,52.2,1
2380.3,1695.3,8.44,74.6,18.5,1745.6,55.3,0
3084.4,1765.8,6.53,73.4,28.2,2900.2,52.5,1
1349.3,877.3,11.09,73.0,27.6,1605.0,42.1,0
400.0,323.7,15.0,63.2,29.1,511.3,40.2,0
2319.5,1408.5,10.59,67.3,24.3,2524.7,52.9,0
3370.3,2251.3,2.82,81.5,23.9,3988.0,70.2,1
3005.3,1983.7,9.39,77.5,28.6,3146.7,56.9,1
2336.3,1593.5,10.66,74.7,33.1,2822.0,55.1,1
1880.4,1171.3,10.07,62.7,27.0,2505.4,49.2,0
2724.6,1948.5,8.77,78.1,28.7,2686.6,70.4,1
1567.2,777.1,10.8,62.4,25.7,914.1,34.5,0
2509.6,1946.7,6.99,77.7,20.8,3130.4,63.8,1
2528.6,1708.9,10.84,70.1,30.9,2561.8,68.6,1
2889.1,2147.1,6.54,75.6,30.6,2771.6,67.6,1
3993.8,2688.7,2.11,90.3,29.8,3837.4,67.7,1
2455.1,1571.4,9.01,66.9,26.3,2682.5,67.1,1
1869.2,1332.5,9.89,64.7,29.4,2120.9,59.4,0
2183.4,1369.9,11.66,69.7,30.6,1976.4,60.9,0
1050.1,585.8,12.82,57.5,33.5,1165.2,30.5,0
1748.4,901.7,10.99,60.4,31.0,1621.3,56.0,0
1934.0,1270.0,11.81,69.4,27.3,1508.7,49.2,1
1859.3,1302.4,10.3,61.7,21.8,2085.2,51.4,0
2299.0,1457.1,8.41,65.9,27.6,1918.1,53.1,1
1665.4,761.4,13.88,73.6,28.0,1649.5,50.0,0
2928.7,2183.5,7.1,81.2,29.8,2761.0,69.9,1
2200.1,1477.2,9.47,67.4,32.4,2650.3,60.6,1
2194.0,1440.4,9.87,72.8,26.6,2177.8,57.5,1
1986.9,1130.1,9.16,70.2,35.4,1749.8,50.6,0
2300.9,1755.1,7.63,79.2,20.0,2782.3,57.2,1
2736.3,2245.7,6.58,78.9,28.7,3047.3,83.0,1
1636.4,971.1,11.07,70.5,23.8,1797.5,39.4,0
1772.2,1212.7,12.36,58.1,19.4,1796.3,55.2,0
2002.6,1297.4,10.46,63.9,26.2,1954.7,56.6,0
1325.2,764.6,13.42,64.2,21.2,1577.3,51.3,0
1667.5,890.2,11.68,66.4,26.4,1271.2,55.0,0
1890.5,995.9,12.85,61.3,27.1,1365.6,47.8,0
2768.4,1846.1,8.67,76.5,31.5,2882.1,67.8,1
2370.7,1383.7,9.83,67.0,21.0,2221.5,66.5,1
2325.8,1643.7,8.82,71.6,30.6,2605.2,60.4,0
2753.1,1303.0,8.68,74.4,27.4,2227.1,48.0,0
2110.7,1404.1,10.5,74.9,31.1,2272.3,54.0,0
2453.8,1662.8,8.7,68.2,25.3,2760.9,53.3,1
2132.9,1221.4,9.67,63.1,21.7,2056.0,55.1,0
2372.5,1676.6,10.37,71.3,22.1,1993.5,67.8,1
1821.2,899.7,9.75,64.7,21.8,1100.3,46.1,0
614.8,442.9,12.71,56.6,28.9,1632.0,28.6,0
2112.7,1239.9,11.89,73.8,32.9,2049.9,59.4,0
3124.8,1905.7,8.33,77.6,24.7,3167.2,55.1,1
2802.0,1562.9,9.07,74.1,29.5,2349.9,50.0,1
2827.5,1856.2,8.42,69.0,20.9,2802.8,63.7,1
3003.5,2185.7,7.07,84.7,27.7,3096.2,72.5,1
2257.6,1336.7,7.71,55.5,29.7,2910.6,57.6,1
2328.3,1393.9,9.25,74.4,21.2,2318.3,55.7,0
1798.5,1119.4,13.23,71.9,26.2,1738.8,61.5,0
1994.6,1439.7,8.61,68.6,29.9,1804.1,57.4,1
2600.3,1875.0,7.49,81.9,15.3,3435.8,71.4,1
2982.5,2266.5,5.69,79.5,32.3,3284.1,77.2,1
2109.4,1257.3,10.15,69.1,28.4,2294.8,45.8,0
1907.4,1382.8,8.94,71.8,29.9,2485.2,54.9,0
2200.3,1154.4,11.4,83.6,25.3,1804.1,64.4,0
2590.8,2121.2,7.34,84.9,20.1,3353.2,66.7,1
1261.5,908.1,12.75,68.4,29.1,1453.9,43.0,0
707.5,399.8,11.92,54.8,26.7,702.6,38.5,0
1842.2,1370.1,9.35,70.7,27.1,2562.0,52.9,0
1406.5,1000.9,10.91,61.9,31.4,1703.7,44.0,0
1869.7,1272.8,10.91,73.0,30.0,2246.6,51.0,0
2103.9,1404.0,8.55,71.1,34.7,2378.3,64.9,1
1905.4,1194.2,11.9,62.4,27.6,2184.2,51.6,0
3144.1,2220.5,8.45,79.7,24.2,2808.7,63.7,1
2412.4,1437.6,8.13,66.5,26.2,2121.5,47.9,0
2395.3,1283.5,9.45,69.8,28.7,2007.1,67.3,0
2604.4,1564.9,8.33,67.8,31.1,2206.7,58.0,0
1459.8,965.8,15.0,65.7,21.1,1835.9,50.7,0
2875.4,2033.6,6.73,81.0,27.0,3398.0,63.5,1
2150.8,1165.4,13.15,67.5,33.4,2360.3,53.8,0
2635.8,1879.0,6.05,73.6,26.0,2747.0,74.0,1
1503.3,983.2,9.83,66.8,30.7,1816.6,44.5,0
1190.1,663.1,11.48,65.7,29.0,1462.6,45.2,0
2731.6,1660.8,7.5,67.6,30.8,2762.4,52.7,1
2444.7,1661.2,8.37,74.5,23.8,2313.0,73.3,1
1613.7,905.5,10.54,71.5,23.8,2178.1,48.6,0
1634.7,892.7,10.42,67.6,27.1,1893.9,44.3,0
2931.5,1933.5,9.49,76.4,20.9,3202.7,64.5,1
1426.9,861.7,13.6,67.6,25.9,1938.2,43.1,0
3267.7,2380.3,7.5,83.3,28.0,3635.6,71.9,1
1614.6,1073.0,11.76,70.5,34.1,1533.1,35.4,0
2615.0,1487.6,9.56,61.2,28.6,2317.8,57.3,0
1986.4,1105.6,10.11,59.3,29.5,1386.6,49.9,0
2592.1,2058.9,5.85,82.5,31.7,3198.2,71.5,1
1846.3,1266.4,10.8,61.3,23.1,2032.2,50.6,0
2094.2,1534.9,7.48,73.8,26.3,2406.5,54.2,1
2226.6,1185.5,9.06,66.2,36.7,2343.1,52.2,1
1548.6,901.2,13.35,59.9,26.7,1489.5,37.2,0
2681.5,2233.1,9.48,81.2,31.5,3215.8,72.7,1
1866.4,1232.9,10.97,69.5,30.9,2047.7,41.9,0
2051.4,1218.3,12.09,78.9,21.1,1470.9,59.6,0
1553.7,1072.0,10.61,63.6,28.2,1760.2,54.2,0
534.5,238.6,12.1,64.8,27.6,52.5,28.9,0
